id,product_id,plan_name,price_monthly,price_annual,billing_model,currency,features,product_name
520,150,CorelDRAW Graphics Suite (Perpetual),779.0,,flat,USD,"[""One-time purchase""]",CorelDRAW
521,151,Free,0.0,,flat,USD,"[""GPT-3.5"", ""Limited GPT-4o"", ""Basic features""]",ChatGPT
522,151,Plus,20.0,,flat,USD,"[""GPT-4o"", ""DALL-E 3"", ""Advanced data analysis"", ""Plugins""]",ChatGPT
523,151,Team,30.0,,flat,USD,"[""Everything in Plus"", ""Higher limits"", ""Admin console""]",ChatGPT
524,152,Free,0.0,,flat,USD,"[""Claude 3 Haiku"", ""Limited messages"", ""Basic features""]",Claude
525,152,Pro,20.0,,flat,USD,"[""Claude 3.5 Sonnet"", ""5x more usage"", ""Priority access"", ""Projects""]",Claude
526,153,Free,0.0,,flat,USD,"[""Gemini 1.5 Flash"", ""Google integration"", ""Basic features""]",Google Gemini
527,153,Advanced,20.0,,flat,USD,"[""Gemini 1.5 Pro"", ""2TB storage"", ""Google One benefits"", ""Workspace integration""]",Google Gemini
528,154,Creator,39.0,,per-seat,USD,"[""1 seat"", ""SEO mode"", ""Browser extension"", ""7-day free trial""]",Jasper
529,154,Pro,59.0,,per-seat,USD,"[""Up to 5 seats"", ""Brand voice"", ""AI image generation""]",Jasper
530,154,Business,,,flat,USD,"[""Unlimited seats"", ""Custom workflows"", ""SSO"", ""API access""]",Jasper
531,155,Chat,,,flat,USD,"[""5 seats"", ""Unlimited chat"", ""OpenAI, Anthropic, Gemini models""]",Copy.ai
532,155,Growth,1000.0,12000.0,flat,USD,"[""75 seats"", ""20K workflow credits/mo""]",Copy.ai
533,155,Expansion,2000.0,24000.0,flat,USD,"[""150 seats"", ""45K workflow credits/mo""]",Copy.ai
534,155,Scale,3000.0,36000.0,flat,USD,"[""200 seats"", ""75K workflow credits/mo""]",Copy.ai
535,156,Free,0.0,,flat,USD,"[""Basic spelling & grammar"", ""Tone detection"", ""Limited suggestions""]",Grammarly
536,156,Pro,12.0,,per-seat,USD,"[""Advanced suggestions"", ""Full-sentence rewrites"", ""Plagiarism detection""]",Grammarly
537,156,Enterprise,,,flat,USD,"[""Team admin"", ""SSO"", ""Analytics""]",Grammarly
538,157,Personal,2.99,,flat,USD,"[""Unlimited passwords"", ""1 GB storage"", ""2FA"", ""Travel Mode""]",1Password
539,157,Families,4.99,,flat,USD,"[""5 family members"", ""Shared vaults"", ""Account recovery""]",1Password
540,157,Teams,7.99,,flat,USD,"[""Unlimited users"", ""Admin controls"", ""Activity log"", ""Integrations""]",1Password
541,158,Free,0.0,,flat,USD,"[""Unlimited passwords"", ""All devices"", ""Open source"", ""Basic 2FA""]",Bitwarden
542,158,Premium,1.0,,flat,USD,"[""Advanced 2FA"", ""1 GB encrypted storage"", ""Vault health reports""]",Bitwarden
543,158,Teams,4.0,,flat,USD,"[""Shared collections"", ""Admin console"", ""Directory sync""]",Bitwarden
544,159,Free,0.0,,flat,USD,"[""One device type"", ""Unlimited passwords"", ""Password generator""]",LastPass
545,159,Premium,3.0,,flat,USD,"[""All devices"", ""1 GB storage"", ""Priority support"", ""Dark web monitoring""]",LastPass
546,159,Families,4.0,,flat,USD,"[""6 users"", ""Shared folders"", ""Family dashboard""]",LastPass
547,160,Free,0.0,,flat,USD,"[""25 passwords"", ""1 device"", ""Basic features""]",Dashlane
548,160,Premium,4.99,,flat,USD,"[""Unlimited passwords"", ""VPN included"", ""Dark web monitoring"", ""All devices""]",Dashlane
549,160,Business,8.0,,flat,USD,"[""Team features"", ""SSO"", ""Activity reports""]",Dashlane
550,161,Free,0.0,,flat,USD,"[""Unlimited passwords"", ""1 device at a time"", ""Password health""]",NordPass
551,161,Premium,1.99,,flat,USD,"[""All devices"", ""Password sharing"", ""Emergency access"", ""Breach monitoring""]",NordPass
552,161,Teams,4.99,,flat,USD,"[""Team sharing"", ""Admin panel"", ""Activity logs""]",NordPass
553,162,Basic,3.99,,flat,USD,"[""6 devices"", ""6400+ servers"", ""60+ countries"", ""Threat Protection Lite""]",NordVPN
554,162,Plus,4.99,,flat,USD,"[""Everything in Basic"", ""Threat Protection"", ""Password manager"", ""Data breach scanner""]",NordVPN
555,162,Ultimate,6.99,,flat,USD,"[""Everything in Plus"", ""1 TB cloud storage"", ""Identity theft protection""]",NordVPN
556,163,Monthly,12.95,,flat,USD,"[""8 devices"", ""3000+ servers"", ""105 countries"", ""24/7 support""]",ExpressVPN
557,163,6 months,9.99,,flat,USD,"[""Same features"", ""Better value""]",ExpressVPN
558,163,Annual,6.67,,flat,USD,"[""Best value"", ""3 extra months free""]",ExpressVPN
559,164,Starter,2.49,,flat,USD,"[""Unlimited devices"", ""3200+ servers"", ""100+ countries"", ""CleanWeb""]",Surfshark
560,164,One,3.39,,flat,USD,"[""Everything in Starter"", ""Antivirus"", ""Search"", ""Alert""]",Surfshark
561,164,One+,5.99,,flat,USD,"[""Everything in One"", ""Data removal tool""]",Surfshark
562,165,Free,0.0,,flat,USD,"[""3 server locations"", ""1 device"", ""No logs"", ""No bandwidth limit""]",ProtonVPN
563,165,VPN Plus,4.99,,flat,USD,"[""9000+ servers"", ""10 devices"", ""P2P"", ""Streaming"", ""Tor over VPN""]",ProtonVPN
564,166,Monthly,12.99,,flat,USD,"[""7 devices"", ""9000+ servers"", ""91 countries"", ""Streaming servers""]",CyberGhost
565,166,Annual,4.29,,flat,USD,"[""Best value"", ""Same features""]",CyberGhost
566,167,Basic,10.0,,flat,USD,"[""~200 images/mo"", ""3.3 GPU hrs/mo"", ""General commercial terms""]",Midjourney
567,167,Standard,30.0,,flat,USD,"[""Unlimited relaxed generations"", ""15 GPU hrs/mo"", ""Stealth mode""]",Midjourney
568,167,Pro,60.0,,flat,USD,"[""30 GPU hrs/mo"", ""Stealth mode"", ""Max concurrent jobs""]",Midjourney
569,168,Via ChatGPT Plus,20.0,,flat,USD,"[""Image generation in ChatGPT"", ""GPT-4o access"", ""API available separately""]",DALL-E 3
570,169,Free,0.0,,flat,USD,"[""Open source"", ""Local installation"", ""Unlimited generations""]",Stable Diffusion
571,169,API,20.0,,flat,USD,"[""Cloud access"", ""No local GPU needed"", ""Developer friendly""]",Stable Diffusion
572,170,Free,0.0,,flat,USD,"[""25 generative credits/mo"", ""Web access"", ""Basic features""]",Adobe Firefly
573,170,Premium,5.0,,flat,USD,"[""100 credits/mo"", ""High-res output"", ""Priority generation""]",Adobe Firefly
574,171,Free,0.0,,flat,USD,"[""150 tokens/day"", ""Basic models"", ""Community access""]",Leonardo AI
575,171,Apprentice,12.0,,flat,USD,"[""8,500 tokens/mo"", ""Priority generation"", ""Private mode""]",Leonardo AI
576,171,Artisan,30.0,,flat,USD,"[""25,000 tokens/mo"", ""Custom model training"", ""API access""]",Leonardo AI
577,172,Free,0.0,,flat,USD,"[""10 min/month"", ""1 AI avatar"", ""Watermarked videos""]",Synthesia
578,172,Starter,29.0,,flat,USD,"[""10 video credits/mo"", ""90+ avatars"", ""60+ languages""]",Synthesia
579,172,Creator,89.0,,flat,USD,"[""30 video credits/mo"", ""Custom avatar"", ""Brand templates""]",Synthesia
580,172,Enterprise,,,flat,USD,"[""Custom credits"", ""SSO"", ""Dedicated support""]",Synthesia
581,173,Free,0.0,,flat,USD,"[""1 video credit/mo"", ""Basic avatars"", ""Watermarked output""]",HeyGen
582,173,Creator,29.0,,flat,USD,"[""15 credits/mo"", ""No watermark"", ""Voice cloning""]",HeyGen
583,173,Pro,99.0,,flat,USD,"[""30 credits/mo"", ""Instant avatar"", ""API access""]",HeyGen
584,174,Free,0.0,,flat,USD,"[""125 generation credits"", ""720p export"", ""Basic tools""]",Runway
585,174,Standard,12.0,,flat,USD,"[""625 credits/mo"", ""Upscaling"", ""No watermark""]",Runway
586,174,Pro,28.0,,flat,USD,"[""2250 credits/mo"", ""4K export"", ""Custom models""]",Runway
587,174,Unlimited,76.0,912.0,per-seat,USD,"[""Unlimited generations"", ""All features""]",Runway
588,175,Free,0.0,,flat,USD,"[""80 monthly video credits"", ""480p only"", ""No watermark"", ""Commercial use""]",Pika
589,175,Standard,8.0,96.0,flat,USD,"[""700 monthly video credits"", ""All resolutions"", ""Fast generations""]",Pika
590,175,Pro,28.0,336.0,flat,USD,"[""2300 monthly video credits"", ""Faster generations"", ""All features""]",Pika
591,175,Fancy,76.0,912.0,flat,USD,"[""6000 monthly video credits"", ""Fastest generations"", ""All features""]",Pika
592,176,Free,0.0,,flat,USD,"[""50 premium requests/month"", ""Code completions"", ""Chat in IDE""]",GitHub Copilot
593,176,Pro,10.0,,per-seat,USD,"[""Unlimited completions"", ""Unlimited chat"", ""Claude & GPT-4o models""]",GitHub Copilot
594,176,Pro+,39.0,,per-seat,USD,"[""o1, o3-mini access"", ""1,500 premium requests/month""]",GitHub Copilot
595,176,Business,19.0,,per-seat,USD,"[""Organization management"", ""Policy controls"", ""Audit logs""]",GitHub Copilot
596,176,Enterprise,,,flat,USD,"[""Custom models"", ""Fine-tuning"", ""Dedicated support""]",GitHub Copilot
597,177,Free,0.0,,flat,USD,"[""2000 completions/mo"", ""50 slow requests"", ""Basic features""]",Cursor
598,177,Pro,20.0,,flat,USD,"[""Unlimited completions"", ""500 fast requests/mo"", ""All models""]",Cursor
599,177,Business,40.0,,flat,USD,"[""Team management"", ""Privacy mode"", ""Admin controls""]",Cursor
600,178,Free,0.0,,flat,USD,"[""Unlimited inline edits"", ""Unlimited Tab completions"", ""Light agent quota""]",Codeium
601,178,Pro,20.0,,flat,USD,"[""Increased quotas"", ""Access to OpenAI, Claude, Gemini models"", ""Full model availability"", ""2-week free trial""]",Codeium
602,178,Teams,40.0,,per-seat,USD,"[""Everything in Pro"", ""Team management"", ""Centralized billing""]",Codeium
603,178,Enterprise,,,flat,USD,"[""SSO"", ""Custom deployment"", ""Priority support""]",Codeium
604,179,Free,0.0,,flat,USD,"[""10K characters/mo"", ""3 custom voices"", ""API access""]",ElevenLabs
605,179,Starter,6.0,,flat,USD,"[""30K characters/mo"", ""10 custom voices"", ""Commercial license""]",ElevenLabs
606,179,Creator,22.0,,flat,USD,"[""100K characters/mo"", ""30 voices"", ""Professional quality""]",ElevenLabs
607,179,Pro,99.0,,flat,USD,"[""500K characters/mo"", ""160 voices"", ""Highest priority""]",ElevenLabs
608,180,Free,0.0,,flat,USD,"[""10 min voice generation"", ""10 projects"", ""No commercial rights""]",Murf AI
609,180,Creator,19.0,228.0,flat,USD,"[""24 hrs/year voice generation"", ""100 projects"", ""200+ voices"", ""Commercial rights""]",Murf AI
610,180,Business,66.0,792.0,flat,USD,"[""96 hrs/year voice generation"", ""500 projects"", ""Business license"", ""PowerPoint integration""]",Murf AI
611,180,Enterprise,,,flat,USD,"[""Unlimited voice generation"", ""Custom editors"", ""SSO"", ""AI translation""]",Murf AI
612,181,Free,0.0,,flat,USD,"[""3000 words/mo"", ""50+ voices"", ""Standard quality""]",Play.ht
613,181,Creator,39.0,,flat,USD,"[""Unlimited words"", ""Voice cloning"", ""Premium voices""]",Play.ht
614,181,Pro,99.0,,flat,USD,"[""Faster generation"", ""API access"", ""Commercial rights""]",Play.ht
615,182,Free,0.0,,flat,USD,"[""Self-hosted"", ""Unlimited workflows"", ""Community support""]",n8n
616,182,Starter,24.0,,flat,USD,"[""2500 executions/mo"", ""Cloud hosting"", ""Email support""]",n8n
617,182,Pro,60.0,,flat,USD,"[""10K executions/mo"", ""Advanced permissions"", ""Priority support""]",n8n
618,183,Free,0.0,,flat,USD,"[""1000 ops/mo"", ""2 active scenarios"", ""Basic apps""]",Make (Integromat)
619,183,Core,10.0,,flat,USD,"[""10K ops/mo"", ""All apps"", ""1 min intervals""]",Make (Integromat)
620,183,Pro,18.0,,flat,USD,"[""10K ops/mo"", ""Custom variables"", ""Full history""]",Make (Integromat)
621,184,Free,0.0,,flat,USD,"[""Unlimited quick searches"", ""5 Pro searches/day"", ""Basic AI models""]",Perplexity AI
622,184,Pro,20.0,,flat,USD,"[""300+ Pro searches/day"", ""All AI models"", ""File analysis""]",Perplexity AI
623,185,Pay per use,0.0,,flat,USD,"[""Token-based billing"", ""Free trial credit"", ""All models available""]",OpenAI API
624,186,Free,0.0,,flat,USD,"[""Public models and datasets"", ""Community spaces"", ""Basic inference""]",Hugging Face
625,186,Pro,9.0,,flat,USD,"[""ZeroGPU access"", ""Private spaces"", ""Priority support""]",Hugging Face
626,186,Enterprise,20.0,,flat,USD,"[""Private datasets"", ""SSO"", ""Audit logs""]",Hugging Face
627,187,Pay per use,0.0,,flat,USD,"[""Per-second GPU billing"", ""No minimum spend"", ""All community models""]",Replicate
628,188,Free Trial,0.0,,flat,USD,"[""Limited AI search & SEO tools"", ""No credit card needed""]",Writesonic
629,188,Starter,79.0,,flat,USD,"[""AI search visibility (GEO)"", ""SEO content tools"", ""Basic analytics""]",Writesonic
630,188,Basic,199.0,,flat,USD,"[""Full AI search & SEO suite"", ""Advanced analytics"", ""Team collaboration""]",Writesonic
631,189,Add-on,10.0,,flat,USD,"[""Unlimited AI usage"", ""All Notion plans"", ""Full feature access""]",Notion AI
632,190,Free,0.0,,flat,USD,"[""10K characters/mo"", ""40+ use cases"", ""30+ languages""]",Rytr
633,190,Saver,9.0,,flat,USD,"[""100K characters/mo"", ""Plagiarism checker"", ""Custom use cases""]",Rytr
634,190,Unlimited,29.0,,flat,USD,"[""Unlimited characters"", ""API access"", ""Priority support""]",Rytr
635,191,Basic,0.0,,flat,USD,"[""10 rewrites/day"", ""3 AI summaries/month"", ""Grammar & spelling checks""]",Wordtune
636,191,Advanced,6.99,83.88,flat,USD,"[""30 rewrites/day"", ""15 AI summaries/month"", ""AI recommendations""]",Wordtune
637,191,Unlimited,9.99,119.88,flat,USD,"[""Unlimited rewrites"", ""Unlimited summaries"", ""All features"", ""Premium support""]",Wordtune
638,192,Free,0.0,,flat,USD,"[""125 words/paraphrase"", ""3 modes"", ""Grammar checker""]",QuillBot
639,192,Premium,13.0,,flat,USD,"[""Unlimited length"", ""All 8 modes"", ""Plagiarism checker""]",QuillBot
640,193,Hobby & Student,10.0,,flat,USD,"[""225,000 credits/month"", ""Perfect for fun or school writing"", ""Free trial available""]",Sudowrite
641,193,Professional,22.0,,flat,USD,"[""1,000,000 credits/month"", ""Best for novels & screenplays"", ""Free trial available""]",Sudowrite
642,193,Max,44.0,,flat,USD,"[""2,000,000 credits/month"", ""Unused credits rollover 12 months""]",Sudowrite
643,194,Free,0.0,,flat,USD,"[""500 words/check"", ""Basic reports"", ""Web editor""]",ProWritingAid
644,194,Premium,10.0,,flat,USD,"[""Unlimited words"", ""200+ reports"", ""All integrations""]",ProWritingAid
645,194,Premium+,12.0,,flat,USD,"[""Everything in Premium"", ""Plagiarism checks"", ""Video tutorials""]",ProWritingAid
646,195,Starter,19.0,,flat,USD,"[""50 credits/mo"", ""20+ templates"", ""Plagiarism checker""]",Copysmith
647,195,Professional,49.0,,flat,USD,"[""Unlimited credits"", ""Bulk generator"", ""Shopify integration""]",Copysmith
648,195,Enterprise,,,flat,USD,"[""Custom limits"", ""Dedicated support"", ""API access""]",Copysmith
649,196,Free,0.0,,flat,USD,"[""$10 free credits"", ""Playground access"", ""Basic APIs""]",AI21 Studio
650,196,Teams,39.0,,flat,USD,"[""Production APIs"", ""Fine-tuning"", ""Team collaboration""]",AI21 Studio
651,196,Enterprise,,,flat,USD,"[""Custom models"", ""SLA"", ""Dedicated support""]",AI21 Studio
652,197,Free,0.0,,flat,USD,"[""Limited AI credits"", ""Basic templates"", ""5GB storage""]",Canva AI
653,197,Pro,15.0,,flat,USD,"[""500 AI credits/mo"", ""Brand Kit"", ""100GB storage""]",Canva AI
654,197,Teams,10.0,,flat,USD,"[""Per user pricing"", ""Team features"", ""Advanced collaboration""]",Canva AI
655,198,Free,0.0,,flat,USD,"[""10 slow generations/day"", ""Public gallery"", ""Basic features""]",Ideogram
656,198,Basic,8.0,,flat,USD,"[""400 priority generations/mo"", ""Private images"", ""Commercial use""]",Ideogram
657,198,Plus,20.0,,flat,USD,"[""1000 priority generations/mo"", ""Bulk generation"", ""API access""]",Ideogram
658,199,Free,0.0,,flat,USD,"[""66 credits/mo"", ""720p output"", ""Watermark""]",Kling AI
659,199,Standard,10.0,,flat,USD,"[""660 credits/mo"", ""1080p output"", ""No watermark""]",Kling AI
660,199,Pro,35.0,,flat,USD,"[""3000 credits/mo"", ""Priority queue"", ""API access""]",Kling AI
661,200,Free,0.0,,flat,USD,"[""30 generations/mo"", ""720p"", ""Watermark""]",Luma AI (Dream Machine)
662,200,Plus,30.0,,flat,USD,"[""400 generations/mo"", ""1080p"", ""No watermark""]",Luma AI (Dream Machine)
663,200,Pro,100.0,,flat,USD,"[""2000 generations/mo"", ""4K output"", ""API access""]",Luma AI (Dream Machine)
664,201,Photo AI,199.0,2388.0,flat,USD,"[""Upscale"", ""Denoise"", ""Sharpen"", ""Face recovery""]",Topaz Labs AI
665,201,Video AI,299.0,3588.0,flat,USD,"[""4K upscaling"", ""Motion deblur"", ""Stabilization""]",Topaz Labs AI
666,201,Bundle,399.0,4788.0,flat,USD,"[""Photo AI + Video AI"", ""Best value""]",Topaz Labs AI
667,202,Monthly,14.0,,flat,USD,"[""Full feature access"", ""All AI tools"", ""Regular updates""]",Luminar Neo
668,202,Annual,9.0,,flat,USD,"[""Save 36%"", ""Full feature access"", ""Extensions library""]",Luminar Neo
669,202,Lifetime,99.0,,flat,USD,"[""One-time purchase"", ""Lifetime updates"", ""Best value""]",Luminar Neo
670,203,Free,0.0,,flat,USD,"[""Preview only"", ""Low-res download"", ""Unlimited previews""]",Remove.bg
671,203,Subscription,9.0,,flat,USD,"[""50 HD images/mo"", ""API access"", ""Bulk processing""]",Remove.bg
672,203,Pay per use,2.0,,flat,USD,"[""HD download"", ""No subscription"", ""API credit""]",Remove.bg
673,204,Free,0.0,,flat,USD,"[""Basic completions"", ""VS Code + JetBrains"", ""Limited suggestions""]",Tabnine
674,204,Pro,12.0,,flat,USD,"[""Full completions"", ""Chat assistant"", ""All IDEs""]",Tabnine
675,204,Enterprise,39.0,,flat,USD,"[""Private models"", ""Self-hosted"", ""Zero data retention""]",Tabnine
676,205,Free,0.0,,flat,USD,"[""Basic Ghostwriter"", ""Public repls"", ""Community features""]",Replit AI
677,205,Core,20.0,,flat,USD,"[""Full AI access"", ""Private repls"", ""Always-on hosting""]",Replit AI
678,205,Teams,40.0,,flat,USD,"[""Team management"", ""Education tools"", ""Priority support""]",Replit AI
679,206,Free,0.0,,flat,USD,"[""1M tokens/month"", ""300K daily limit"", ""Unlimited databases"", ""Public/private projects""]",Bolt.new
680,206,Pro,25.0,,flat,USD,"[""10M+ tokens/month"", ""No daily limit"", ""Custom domains"", ""No Bolt branding""]",Bolt.new
681,206,Teams,30.0,,per-seat,USD,"[""Everything in Pro"", ""Team access management"", ""Centralized billing""]",Bolt.new
682,207,Free,0.0,,flat,USD,"[""$5 included credits/mo"", ""7 messages/day"", ""GitHub sync"", ""Deploy to Vercel""]",v0 by Vercel
683,207,Team,30.0,,per-seat,USD,"[""$30 credits/user/mo"", ""Unlimited messages"", ""Team collaboration"", ""Centralized billing""]",v0 by Vercel
684,207,Business,100.0,,per-seat,USD,"[""Training opt-out"", ""Advanced security"", ""Priority support""]",v0 by Vercel
685,208,Free,0.0,,flat,USD,"[""Unlimited inline edits"", ""Unlimited Tab completions"", ""Light agent quota""]",Windsurf (Codeium)
686,208,Pro,20.0,,flat,USD,"[""Increased quotas"", ""OpenAI, Claude, Gemini access"", ""Full model availability"", ""2-week free trial""]",Windsurf (Codeium)
687,208,Teams,40.0,,per-seat,USD,"[""Everything in Pro"", ""Team management"", ""Centralized billing""]",Windsurf (Codeium)
688,208,Enterprise,,,flat,USD,"[""SSO"", ""Custom deployment""]",Windsurf (Codeium)
689,209,Free,0.0,,flat,USD,"[""Unlimited searches"", ""Basic models"", ""VS Code extension""]",Phind
690,209,Pro,17.0,,flat,USD,"[""GPT-4/Claude access"", ""Faster responses"", ""Unlimited code generation""]",Phind
691,210,Free,0.0,,flat,USD,"[""100 tasks/mo"", ""5 Zaps"", ""Basic features""]",Zapier AI
692,210,Starter,19.99,,flat,USD,"[""750 tasks/mo"", ""Multi-step Zaps"", ""Filters & formatters""]",Zapier AI
693,210,Professional,69.0,,flat,USD,"[""2,000 tasks/mo"", ""Unlimited Zaps"", ""Custom logic paths"", ""Priority support""]",Zapier AI
694,210,Team,,,flat,USD,"[""Shared workspace"", ""Collaboration tools"", ""Custom pricing""]",Zapier AI
695,211,Free,0.0,,flat,USD,"[""Unlimited chats"", ""Community characters"", ""Character creation""]",Character.AI
696,211,c.ai+,10.0,,flat,USD,"[""Priority access"", ""Faster responses"", ""Advanced models""]",Character.AI
697,212,Pay per use,0.0,,flat,USD,"[""Per-token pricing"", ""All Claude models"", ""API key access""]",Anthropic API (Claude)
698,212,Workspaces,,,flat,USD,"[""Team management"", ""Usage controls"", ""Enterprise features""]",Anthropic API (Claude)
699,213,Free,0.0,,flat,USD,"[""Gemini 1.5 Flash free"", ""15 RPM limit"", ""API key generation""]",Google AI Studio
700,213,Pay per use,0.0,,flat,USD,"[""Gemini 1.5 Pro"", ""Higher rate limits"", ""Production ready""]",Google AI Studio
701,214,Free,0.0,,flat,USD,"[""GPT-4o access"", ""Web search"", ""Image generation""]",Microsoft Copilot
702,214,Pro,20.0,,flat,USD,"[""Priority access"", ""Office integration"", ""Faster responses""]",Microsoft Copilot
703,214,Microsoft 365,30.0,,flat,USD,"[""Full Office Copilot"", ""Teams integration"", ""Enterprise features""]",Microsoft Copilot
704,215,Free trial,0.0,,flat,USD,"[""Trial credits"", ""API access"", ""All endpoints""]",Cohere
705,215,Production,0.0,,flat,USD,"[""Pay per token"", ""Higher rate limits"", ""SLA""]",Cohere
706,215,Enterprise,,,flat,USD,"[""On-premise option"", ""Custom models"", ""Dedicated support""]",Cohere
707,216,Free API,0.0,,flat,USD,"[""Rate-limited access"", ""Mistral Small"", ""Experimental features""]",Mistral AI
708,216,Pay per use,0.0,,flat,USD,"[""Per-token pricing"", ""All models"", ""Production ready""]",Mistral AI
709,216,Enterprise,,,flat,USD,"[""Dedicated deployment"", ""Custom models"", ""EU data residency""]",Mistral AI
710,217,Free,0.0,,flat,USD,"[""Unlimited searches"", ""Basic AI answers"", ""GPT-4o mini""]",You.com
711,217,YouPro,15.0,,flat,USD,"[""GPT-4/Claude/Gemini"", ""Unlimited AI chat"", ""Image generation""]",You.com
712,218,Free,0.0,,flat,USD,"[""20 searches/day"", ""Basic summaries"", ""Paper access""]",Consensus
713,218,Premium,10.0,,flat,USD,"[""Unlimited searches"", ""GPT-4 summaries"", ""CSV export""]",Consensus
714,218,Enterprise,,,flat,USD,"[""API access"", ""Team accounts"", ""Custom integrations""]",Consensus
715,219,Basic,0.0,,flat,USD,"[""2 automated reports/month"", ""Unlimited search"", ""Unlimited paper summaries""]",Elicit
716,219,Pro,49.0,,per-seat,USD,"[""Unlimited automated reports"", ""Full systematic review features"", ""Priority support""]",Elicit
717,219,Enterprise,,,flat,USD,"[""Team management"", ""SSO"", ""Dedicated support""]",Elicit
718,220,Free,0.0,,flat,USD,"[""50 credits/day"", ""Non-commercial use"", ""Basic features""]",Suno
719,220,Pro,8.0,96.0,per-seat,USD,"[""2500 credits/mo"", ""Commercial license"", ""Priority generation""]",Suno
720,220,Premier,24.0,288.0,per-seat,USD,"[""10000 credits/mo"", ""Stems download"", ""API access""]",Suno
721,221,Free,0.0,,flat,USD,"[""100 tracks/mo"", ""Non-commercial"", ""Standard quality""]",Udio
722,221,Standard,10.0,,flat,USD,"[""1200 tracks/mo"", ""Commercial use"", ""Stems""]",Udio
723,221,Pro,30.0,,flat,USD,"[""4800 tracks/mo"", ""API access"", ""Priority queue""]",Udio
724,222,Free,0.0,,flat,USD,"[""Enhance speech"", ""Basic editing"", ""1 hour/mo""]",Adobe Podcast (Enhance)
725,222,Premium,5.0,,flat,USD,"[""Unlimited enhancement"", ""Transcript editor"", ""Adobe CC integration""]",Adobe Podcast (Enhance)
726,223,Basic,0.0,,flat,USD,"[""300 min/mo transcription"", ""Zoom, Teams, Meet support"", ""AI Chat"", ""3 file imports""]",Otter.ai
727,223,Pro,16.99,,per-seat,USD,"[""1,200 min/mo transcription"", ""Advanced export"", ""Custom vocabulary"", ""Priority support""]",Otter.ai
728,223,Business,40.0,,per-seat,USD,"[""6,000 min/mo transcription"", ""Admin panel"", ""Usage analytics"", ""SSO""]",Otter.ai
729,223,Enterprise,,,flat,USD,"[""Unlimited minutes"", ""Custom integrations"", ""Dedicated support""]",Otter.ai
730,224,Free,0.0,,flat,USD,"[""800 min storage"", ""Basic transcription"", ""Limited summaries""]",Fireflies.ai
731,224,Pro,18.0,,flat,USD,"[""Unlimited storage"", ""Smart search"", ""CRM integration""]",Fireflies.ai
732,224,Business,29.0,,flat,USD,"[""Analytics"", ""Sentiment analysis"", ""API access""]",Fireflies.ai
733,225,Free,0.0,,flat,USD,"[""Basic notes"", ""Smart search"", ""Mobile app""]",Mem AI
734,225,Mem X,20.0,,flat,USD,"[""AI organization"", ""Related notes"", ""Knowledge graph""]",Mem AI
735,225,Teams,50.0,,flat,USD,"[""Shared workspace"", ""Team AI"", ""Admin controls""]",Mem AI
736,226,Pro,12.0,,flat,USD,"[""Unlimited slides"", ""All templates"", ""PDF export""]",Beautiful.ai
737,226,Team,40.0,,flat,USD,"[""Collaboration"", ""Brand themes"", ""Analytics""]",Beautiful.ai
738,226,Enterprise,,,flat,USD,"[""SSO"", ""Custom templates"", ""Dedicated support""]",Beautiful.ai
739,227,Free,0.0,,flat,USD,"[""400 AI credits"", ""Unlimited decks"", ""Web publish""]",Gamma
740,227,Plus,8.0,,flat,USD,"[""400 AI credits/mo refresh"", ""Custom fonts"", ""Analytics""]",Gamma
741,227,Pro,15.0,,flat,USD,"[""Unlimited AI"", ""Priority support"", ""Advanced export""]",Gamma
742,228,Free,0.0,,flat,USD,"[""500 AI credits"", ""Unlimited Tomes"", ""Basic sharing""]",Tome
743,228,Pro,16.0,,flat,USD,"[""Unlimited AI"", ""Custom domains"", ""Analytics""]",Tome
744,228,Enterprise,,,flat,USD,"[""SSO"", ""Team management"", ""SLA""]",Tome
745,229,Free,0.0,,flat,USD,"[""1hr transcription/mo"", ""Basic editing"", ""720p export""]",Descript
746,229,Hobbyist,19.0,,flat,USD,"[""10hr transcription"", ""Overdub"", ""1080p export""]",Descript
747,229,Creator,35.0,,flat,USD,"[""Unlimited transcription"", ""Advanced AI"", ""4K export""]",Descript
748,230,Free,0.0,,flat,USD,"[""Full feature access"", ""Basic exports"", ""Watermark option""]",CapCut AI
749,230,Pro,10.0,,flat,USD,"[""No watermark"", ""1080p+"", ""More AI credits""]",CapCut AI
750,230,Business,20.0,,flat,USD,"[""Brand kit"", ""Team workspace"", ""Commercial license""]",CapCut AI
751,231,Free,0.0,,flat,USD,"[""Basic analytics"", ""Keyword score"", ""Channel audit""]",vidIQ AI
752,231,Basic,7.0,,flat,USD,"[""AI title ideas"", ""Competitor tracking"", ""Trend alerts""]",vidIQ AI
753,231,Boost,39.0,,flat,USD,"[""Daily ideas AI"", ""Bulk tools"", ""View prediction""]",vidIQ AI
754,232,Free,0.0,,flat,USD,"[""4 videos/week"", ""Watermark"", ""Basic AI""]",InVideo AI
755,232,Plus,20.0,,flat,USD,"[""50 videos/mo"", ""No watermark"", ""iStock access""]",InVideo AI
756,232,Max,48.0,,flat,USD,"[""200 videos/mo"", ""Team workspace"", ""API access""]",InVideo AI
757,233,Starter,50.0,,per-seat,USD,"[""AI meeting prep"", ""CRM & email research"", ""Org chart mapping""]",Obviously AI
